year_month,country,frame,frame_clean,avg_frequency,median_frequency,articles_count
2025-07-01,Ireland,uncertainty_unknown,Uncertainty Unknown,0.49395408441824673,0,6
2025-07-01,USA,ai_capability,Ai Capability,0,0,2
2025-07-01,USA,economic_benefits,Economic Benefits,0,0,2
2025-07-01,USA,ethical_concerns,Ethical Concerns,0,0,2
2025-07-01,USA,human_vs_ai,Human Vs Ai,0,0,2
2025-07-01,USA,innovation_progress,Innovation Progress,0.42517006802721086,0.42517006802721086,2
2025-07-01,USA,job_displacement,Job Displacement,0,0,2
2025-07-01,USA,privacy_concerns,Privacy Concerns,1.4265335235378032,1.4265335235378032,2
2025-07-01,USA,regulation_needed,Regulation Needed,1.2755102040816326,1.2755102040816326,2
2025-07-01,USA,safety_security,Safety Security,0.3566333808844508,0.3566333808844508,2
2025-07-01,USA,uncertainty_unknown,Uncertainty Unknown,0.3566333808844508,0.3566333808844508,2
